ID	load	families_present
ECA2908	185	0.9536082474226805
ECA2913	183	0.9432989690721649
ECA2915	180	0.9278350515463918
ECA2916	177	0.9123711340206185
ECA2918	181	0.9329896907216495
ECA2928	179	0.9226804123711341
ECA2929	172	0.8865979381443299
ECA2933	175	0.9020618556701031
ECA2935	176	0.9072164948453608
ECA2938	173	0.8917525773195877
ECA2942	176	0.9072164948453608
ECA2947	173	0.8917525773195877
ECA2948	172	0.8865979381443299
ECA2950	174	0.8969072164948454
ECA2952	174	0.8969072164948454
ECA2958	176	0.9072164948453608
ECA2960	173	0.8917525773195877
ECA2962	175	0.9020618556701031
ECA2967	176	0.9072164948453608
ECA2968	177	0.9123711340206185
ECA2973	172	0.8865979381443299
ECA2985	174	0.8969072164948454
ECA2986	175	0.9020618556701031
ECA2988	171	0.8814432989690721
ECA2992	174	0.8969072164948454
ECA3002	171	0.8814432989690721
ECA3006	175	0.9020618556701031
ECA3012	173	0.8917525773195877
ECA3024	170	0.8762886597938144
ECA3025	174	0.8969072164948454
ECA3033	175	0.9020618556701031
ECA3035	177	0.9123711340206185
ECA3038	175	0.9020618556701031
ECA3040	175	0.9020618556701031
ECA3041	175	0.9020618556701031
ECA3042	174	0.8969072164948454
ECA3043	171	0.8814432989690721
ECA3047	173	0.8917525773195877
ECA3057	175	0.9020618556701031
ECA3062	174	0.8969072164948454
ECA3073	174	0.8969072164948454
ECA3077	173	0.8917525773195877
ECA3088	176	0.9072164948453608
ECA3112	176	0.9072164948453608
ECA3114	174	0.8969072164948454
ECA3117	172	0.8865979381443299
ECA3119	173	0.8917525773195877
ECA347	179	0.9226804123711341
ECA349	177	0.9123711340206185
ECA350	179	0.9226804123711341
ECA36	171	0.8814432989690721
ECA363	175	0.9020618556701031
ECA369	182	0.9381443298969072
ECA372	176	0.9072164948453608
ECA398	180	0.9278350515463918
ECA552	174	0.8969072164948454
ECA572	173	0.8917525773195877
ECA592	174	0.8969072164948454
ECA593	173	0.8917525773195877
ECA594	171	0.8814432989690721
ECA640	179	0.9226804123711341
ECA695	182	0.9381443298969072
ECA701	186	0.9587628865979382
ECA707	183	0.9432989690721649
ECA710	184	0.9484536082474226
ECA715	180	0.9278350515463918
ECA716	180	0.9278350515463918
ECA720	179	0.9226804123711341
ECA722	182	0.9381443298969072
ECA726	181	0.9329896907216495
ECA729	180	0.9278350515463918
ECA730	183	0.9432989690721649
ECA731	186	0.9587628865979382
ECA732	186	0.9587628865979382
ECA738	182	0.9381443298969072
ECA740	183	0.9432989690721649
ECA741	184	0.9484536082474226
ECA742	185	0.9536082474226805
ECA743	185	0.9536082474226805
ECA744	184	0.9484536082474226
ECA746	182	0.9381443298969072
ECA747	186	0.9587628865979382
ECA752	180	0.9278350515463918
ECA755	181	0.9329896907216495
ECA757	183	0.9432989690721649
ECA759	181	0.9329896907216495
ECA763	181	0.9329896907216495
ECA768	186	0.9587628865979382
ECA769	179	0.9226804123711341
ECA772	177	0.9123711340206185
ECA773	183	0.9432989690721649
ECA774	180	0.9278350515463918
ECA781	181	0.9329896907216495
ECA782	183	0.9432989690721649
ECA809	182	0.9381443298969072
ECA811	183	0.9432989690721649
ECA812	179	0.9226804123711341
ECA822	177	0.9123711340206185
ECA924	178	0.9175257731958762
ECA930	179	0.9226804123711341
ED3005	172	0.8865979381443299
ED3012	175	0.9020618556701031
ED3040	173	0.8917525773195877
ED3049	170	0.8762886597938144
ED3073	173	0.8917525773195877
ED3077	176	0.9072164948453608
EG4347	174	0.8969072164948454
EG4349	177	0.9123711340206185
EG4725	172	0.8865979381443299
EG4946	171	0.8814432989690721
GXW1	176	0.9072164948453608
JR4305	185	0.9536082474226805
JT11398	179	0.9226804123711341
JU1088	174	0.8969072164948454
JU1172	174	0.8969072164948454
JU1200	173	0.8917525773195877
JU1213	175	0.9020618556701031
JU1246	173	0.8917525773195877
JU1249	188	0.9690721649484536
JU1395	178	0.9175257731958762
JU1400	174	0.8969072164948454
JU1409	175	0.9020618556701031
JU1440	183	0.9432989690721649
JU1543	183	0.9432989690721649
JU1568	175	0.9020618556701031
JU1652	176	0.9072164948453608
JU1656	183	0.9432989690721649
JU1762	182	0.9381443298969072
JU1792	185	0.9536082474226805
JU1807	182	0.9381443298969072
JU1808	184	0.9484536082474226
JU1896	176	0.9072164948453608
JU1934	182	0.9381443298969072
JU1960	175	0.9020618556701031
JU2001	178	0.9175257731958762
JU2007	177	0.9123711340206185
JU2017	177	0.9123711340206185
JU2131	183	0.9432989690721649
JU2141	183	0.9432989690721649
JU2234	180	0.9278350515463918
JU2250	183	0.9432989690721649
JU2460	183	0.9432989690721649
JU2466	185	0.9536082474226805
JU2467	179	0.9226804123711341
JU2478	181	0.9329896907216495
JU2513	183	0.9432989690721649
JU2519	184	0.9484536082474226
JU2527	180	0.9278350515463918
JU2534	178	0.9175257731958762
JU2565	183	0.9432989690721649
JU2566	184	0.9484536082474226
JU2570	182	0.9381443298969072
JU2575	183	0.9432989690721649
JU2576	176	0.9072164948453608
JU2578	181	0.9329896907216495
JU258	168	0.865979381443299
JU2581	174	0.8969072164948454
JU2586	177	0.9123711340206185
JU2587	185	0.9536082474226805
JU2592	180	0.9278350515463918
JU2593	174	0.8969072164948454
JU2600	180	0.9278350515463918
JU2604	179	0.9226804123711341
JU2605	179	0.9226804123711341
JU2610	177	0.9123711340206185
JU2619	183	0.9432989690721649
JU262	181	0.9329896907216495
JU2800	180	0.9278350515463918
JU2802	178	0.9175257731958762
JU2811	178	0.9175257731958762
JU2828	172	0.8865979381443299
JU2838	181	0.9329896907216495
JU2841	182	0.9381443298969072
JU2853	184	0.9484536082474226
JU2860	180	0.9278350515463918
JU2862	183	0.9432989690721649
JU2866	175	0.9020618556701031
JU2878	177	0.9123711340206185
JU2906	182	0.9381443298969072
JU2907	180	0.9278350515463918
JU2908	181	0.9329896907216495
JU3125	187	0.9639175257731959
JU3127	187	0.9639175257731959
JU3128	185	0.9536082474226805
JU3144	184	0.9484536082474226
JU315	176	0.9072164948453608
JU3166	171	0.8814432989690721
JU3167	171	0.8814432989690721
JU3224	176	0.9072164948453608
JU3226	176	0.9072164948453608
JU3227	179	0.9226804123711341
JU3228	178	0.9175257731958762
JU3271	181	0.9329896907216495
JU3280	186	0.9587628865979382
JU3282	184	0.9484536082474226
JU3291	182	0.9381443298969072
JU3318	182	0.9381443298969072
JU3398	178	0.9175257731958762
JU3399	179	0.9226804123711341
JU3400	182	0.9381443298969072
JU3401	180	0.9278350515463918
JU3402	179	0.9226804123711341
JU3403	181	0.9329896907216495
JU345	181	0.9329896907216495
JU367	180	0.9278350515463918
JU4047	185	0.9536082474226805
JU4048	187	0.9639175257731959
JU4054	179	0.9226804123711341
JU406	179	0.9226804123711341
JU4067	180	0.9278350515463918
JU4069	183	0.9432989690721649
JU4071	185	0.9536082474226805
JU4072	183	0.9432989690721649
JU4073	181	0.9329896907216495
JU4074	180	0.9278350515463918
JU4075	184	0.9484536082474226
JU4082	182	0.9381443298969072
JU4085	184	0.9484536082474226
JU4098	183	0.9432989690721649
JU4132	183	0.9432989690721649
JU4177	183	0.9432989690721649
JU4204	184	0.9484536082474226
JU4205	186	0.9587628865979382
JU4206	183	0.9432989690721649
JU4207	188	0.9690721649484536
JU4208	182	0.9381443298969072
JU4209	185	0.9536082474226805
JU4211	185	0.9536082474226805
JU4212	186	0.9587628865979382
JU4213	185	0.9536082474226805
JU4214	186	0.9587628865979382
JU4235	185	0.9536082474226805
JU4236	184	0.9484536082474226
JU4237	188	0.9690721649484536
JU4238	188	0.9690721649484536
JU4239	186	0.9587628865979382
JU4240	184	0.9484536082474226
JU4241	186	0.9587628865979382
JU4242	183	0.9432989690721649
JU4285	177	0.9123711340206185
JU4286	180	0.9278350515463918
JU440	176	0.9072164948453608
JU755	182	0.9381443298969072
JU774	173	0.8917525773195877
JU778	175	0.9020618556701031
JU782	175	0.9020618556701031
JU792	181	0.9329896907216495
JU830	174	0.8969072164948454
JU847	173	0.8917525773195877
KR314	170	0.8762886597938144
LKC34	173	0.8917525773195877
LUA001	181	0.9329896907216495
MBA1163	180	0.9278350515463918
MBA1214	179	0.9226804123711341
MY1	170	0.8762886597938144
MY10	174	0.8969072164948454
MY16	176	0.9072164948453608
MY2491	180	0.9278350515463918
MY2635	178	0.9175257731958762
MY518	174	0.8969072164948454
MY795	175	0.9020618556701031
MY819	183	0.9432989690721649
NIC1049	183	0.9432989690721649
NIC1107	185	0.9536082474226805
NIC1119	181	0.9329896907216495
NIC1604	185	0.9536082474226805
NIC166	169	0.8711340206185567
NIC1698	178	0.9175257731958762
NIC1741	182	0.9381443298969072
NIC1773	179	0.9226804123711341
NIC1779	187	0.9639175257731959
NIC1795	176	0.9072164948453608
NIC1804	185	0.9536082474226805
NIC1812	179	0.9226804123711341
NIC1832	182	0.9381443298969072
NIC195	171	0.8814432989690721
NIC196	172	0.8865979381443299
NIC197	168	0.865979381443299
NIC198	168	0.865979381443299
NIC199	173	0.8917525773195877
NIC2	172	0.8865979381443299
NIC200	174	0.8969072164948454
NIC2071	180	0.9278350515463918
NIC2088	178	0.9175257731958762
NIC2099	180	0.9278350515463918
NIC2101	180	0.9278350515463918
NIC2102	181	0.9329896907216495
NIC2116	180	0.9278350515463918
NIC2118	180	0.9278350515463918
NIC2120	180	0.9278350515463918
NIC2125	180	0.9278350515463918
NIC2126	179	0.9226804123711341
NIC2129	179	0.9226804123711341
NIC2130	180	0.9278350515463918
NIC232	178	0.9175257731958762
NIC237	172	0.8865979381443299
NIC242	178	0.9175257731958762
NIC251	171	0.8814432989690721
NIC252	177	0.9123711340206185
NIC255	184	0.9484536082474226
NIC263	176	0.9072164948453608
NIC267	177	0.9123711340206185
NIC275	172	0.8865979381443299
NIC277	176	0.9072164948453608
NIC3	168	0.865979381443299
NIC501	182	0.9381443298969072
NIC508	182	0.9381443298969072
NIC511	179	0.9226804123711341
NIC513	184	0.9484536082474226
NIC515	176	0.9072164948453608
NIC522	179	0.9226804123711341
NIC528	181	0.9329896907216495
NIC529	184	0.9484536082474226
OAR137	178	0.9175257731958762
PS2025	173	0.8917525773195877
PX179	177	0.9123711340206185
QG2075	180	0.9278350515463918
QG2810	185	0.9536082474226805
QG2813	187	0.9639175257731959
QG2818	187	0.9639175257731959
QG2824	187	0.9639175257731959
QG2825	183	0.9432989690721649
QG2829	184	0.9484536082474226
QG2830	182	0.9381443298969072
QG2837	184	0.9484536082474226
QG2840	183	0.9432989690721649
QG2841	183	0.9432989690721649
QG2843	183	0.9432989690721649
QG2845	183	0.9432989690721649
QG2850	185	0.9536082474226805
QG2853	179	0.9226804123711341
QG2854	184	0.9484536082474226
QG2857	184	0.9484536082474226
QG2858	182	0.9381443298969072
QG2873	182	0.9381443298969072
QG2874	183	0.9432989690721649
QG2875	184	0.9484536082474226
QG2877	182	0.9381443298969072
QG2928	185	0.9536082474226805
QG4003	182	0.9381443298969072
QG4007	180	0.9278350515463918
QG4012	181	0.9329896907216495
QG4015	183	0.9432989690721649
QG4021	184	0.9484536082474226
QG4080	181	0.9329896907216495
QG4103	179	0.9226804123711341
QG4135	182	0.9381443298969072
QG4139	185	0.9536082474226805
QG4151	184	0.9484536082474226
QG4161	183	0.9432989690721649
QG4166	183	0.9432989690721649
QG4177	180	0.9278350515463918
QG4185	183	0.9432989690721649
QG4193	182	0.9381443298969072
QG4228	178	0.9175257731958762
QG537	176	0.9072164948453608
QG556	169	0.8711340206185567
QW947	182	0.9381443298969072
QX1212	173	0.8917525773195877
QX1233	173	0.8917525773195877
QX1791	178	0.9175257731958762
QX1792	173	0.8917525773195877
QX1793	174	0.8969072164948454
RC301	174	0.8969072164948454
TWN2542	180	0.9278350515463918
WN2002	178	0.9175257731958762
WN2020	169	0.8711340206185567
WN2039	174	0.8969072164948454
WN2050	180	0.9278350515463918
WN2063	172	0.8865979381443299
WN2064	173	0.8917525773195877
WN2100	180	0.9278350515463918
WN2106	185	0.9536082474226805
WN2116	184	0.9484536082474226
WN2119	182	0.9381443298969072
WN2122	181	0.9329896907216495
WN2130	178	0.9175257731958762
WN2131	178	0.9175257731958762
WN2132	179	0.9226804123711341
WN2145	182	0.9381443298969072
WN2146	181	0.9329896907216495
WN2149	182	0.9381443298969072
WN2152	180	0.9278350515463918
WN2154	176	0.9072164948453608
WN2155	181	0.9329896907216495
WN2156	179	0.9226804123711341
WN2160	184	0.9484536082474226
WN2162	181	0.9329896907216495
WN2163	183	0.9432989690721649
WN2164	179	0.9226804123711341
WN2166	184	0.9484536082474226
WN2167	181	0.9329896907216495
XZ1513	175	0.9020618556701031
XZ1516	177	0.9123711340206185
XZ1672	185	0.9536082474226805
XZ1734	182	0.9381443298969072
XZ1735	185	0.9536082474226805
XZ1756	181	0.9329896907216495
XZ2019	181	0.9329896907216495
XZ2020	184	0.9484536082474226
XZ2210	183	0.9432989690721649
XZ2211	179	0.9226804123711341
