summary	all_reads	26779278
summary	mapped_reads	4271250
summary	reads_with_mapq	4271250
summary	weighted_reads_with_mapq	3871321.118837919
summary	mapping_to_te_weighted	3867516.5049764845
summary	mapping_to_scg_weighted	3804.6138613861312
scg	JAEIGT010000022.1:960077-949647	8589	1163.564356435642	0.9075450832560176
scg	JAEIGT010000376.1:3380796-3368528	8583	1308.4554455445527	1.0212691860553231
scg	JAEIGT010000386.1:5330659-5321730	8334	1332.5940594059407	1.0711857306886599
te	rnd-1_family-167#Unknown	2181	3710.752475247518	11.397949337594584
te	rnd-1_family-79#DNA/TcMar-Tc1	1691	10769.465346534727	42.66492019030525
te	rnd-1_family-17#LINE/CR1	4419	55496.42574257066	84.13203884241085
te	rnd-4_family-1317#LINE/I-Jockey	3471	6804.029702970345	13.132033719377802
te	rnd-4_family-281#Unknown	242	38.227722772277225	1.0582382715321828
te	rnd-1_family-150#LINE/I-Jockey	4695	27571.316831684344	39.340720939056474
te	rnd-1_family-284#LINE/I-Jockey	4169	5004.712871287155	8.042066745461584
te	rnd-1_family-327#LINE/I-Jockey	4855	5031.247524752494	6.942355545222637
te	rnd-1_family-95#LINE/R1	5387	9878.069306930818	12.284160876130088
te	rnd-1_family-11#RC/Helitron	264	5482.386138613927	139.11888745277275
te	rnd-1_family-135#DNA/TcMar-Mariner	1308	13578.237623762498	69.54342290970189
te	rnd-1_family-181#DNA/CMC-Transib	1148	3047.980198019808	17.78650648877308
te	rnd-1_family-20#LTR/Gypsy	2050	7846.07920792095	25.640071332128674
te	rnd-1_family-200#RC/Helitron	482	957.742574257428	13.311351672168021
te	rnd-1_family-207#DNA/TcMar-Tc1	1648	4035.970297029702	16.406319166923424
te	rnd-1_family-226#LTR/Gypsy	113	0.0	0.0
te	rnd-1_family-256#LINE/CR1	536	1049.574257425742	13.118034921051075
te	rnd-1_family-261#Unknown	757	185.56435643564353	1.6421736614813902
te	rnd-1_family-269#LTR/Gypsy	2891	2184.2970297029688	5.061555526767538
te	rnd-1_family-29#RC/Helitron	557	1037.8514851485108	12.482466752648175
te	rnd-1_family-308#Unknown	391	84.3069306930693	1.4444646673087767
te	rnd-1_family-314#LTR/Gypsy	122	0.0	0.0
te	rnd-1_family-316#LTR/Gypsy	162	1.6930693069306932	0.07001323163983103
te	rnd-1_family-324#SINE/ID	95	96.78217821782185	6.824835516359157
te	rnd-1_family-42#DNA/P	1162	7003.108910891184	40.37431382524369
te	rnd-1_family-47#DNA/CMC-Transib	1046	10187.138613861514	65.24405317772892
te	rnd-1_family-56#LTR/Gypsy	3452	3221.039603960397	6.250945028025015
te	rnd-1_family-7#RC/Helitron	774	9083.455445544609	78.61954600991301
te	rnd-1_family-96#LTR/Gypsy	299	8.01980198019802	0.1796854281479909
te	rnd-3_family-210#Unknown	215	15.9009900990099	0.4954571604025056
te	rnd-3_family-289#Unknown	670	39.53465346534654	0.39529701578014265
te	rnd-3_family-441#DNA/hAT-Blackjack	612	2485.623762376239	27.20848572247107
te	rnd-3_family-500#DNA/CMC-Transib	1768	2788.4851485148515	10.565899540016899
te	rnd-3_family-542#Unknown	121	13.871287128712869	0.7679833299231225
te	rnd-3_family-62#Unknown	147	29.336633663366335	1.3369443953737015
te	rnd-3_family-620#LTR/Gypsy	574	242.19801980198037	2.8266959566040586
te	rnd-3_family-921#DNA/PIF-Harbinger	2445	2679.0693069306935	7.340497370292021
te	rnd-4_family-1006#Unknown	215	0.37623762376237624	0.011723145762948452
te	rnd-4_family-1066#LTR/Pao	6752	8776.653465346699	8.707969907263132
te	rnd-4_family-117#Unknown	391	28.22772277227722	0.48363696611829965
te	rnd-4_family-1195#LTR/Pao	444	337.03960396039633	5.085320949327504
te	rnd-4_family-1196#LTR/Pao	886	308.277227722772	2.3309240611904474
te	rnd-4_family-1380#RC/Helitron	160	30.50495049504951	1.27723480272426
te	rnd-4_family-141#Unknown	592	396.6930693069302	4.489038273458962
te	rnd-4_family-1462#Unknown	605	264.990099009901	2.9342335249196934
te	rnd-4_family-1575#Unknown	567	14.108910891089112	0.1666981705710263
te	rnd-4_family-1747#Unknown	140	23.702970297029694	1.1342143525652622
te	rnd-4_family-183#Unknown	539	322.5346534653473	4.008741198143202
te	rnd-4_family-1887#Unknown	165	21.108910891089113	0.8570423532408793
te	rnd-4_family-2015#LTR/Gypsy	1198	1276.2574257425701	7.136772714483546
te	rnd-4_family-2016#LTR/Copia	4987	8724.465346534691	11.719790698673737
te	rnd-4_family-2135#Unknown	1155	1977.6039603960432	11.470378286761392
te	rnd-4_family-2145#LTR/Gypsy	3393	2109.821782178222	4.1656455553804
te	rnd-4_family-2239#LINE/I	2198	1123.9702970297026	3.4256859643152775
te	rnd-4_family-2240#Unknown	812	2363.594059405939	19.50011903951236
te	rnd-4_family-2241#LINE/I	1737	4158.722772277189	16.039120642983143
te	rnd-4_family-2244#Unknown	926	449.97029702970303	3.255316817667229
te	rnd-4_family-2359#Unknown	981	477.4653465346533	3.26056792138987
te	rnd-4_family-2410#DNA/TcMar-Tc1	1312	2247.118811881182	11.473940737941215
te	rnd-4_family-3216#Unknown	1343	1729.7920792079253	8.628559405813336
te	rnd-4_family-3266#LTR/Gypsy	2206	1569.5445544554477	4.766378670241605
te	rnd-4_family-3428#DNA/TcMar-Tc1	653	393.4158415841585	4.036073479951347
te	rnd-4_family-361#Unknown	406	35.58415841584159	0.5871527069281761
te	rnd-4_family-3711#Unknown	252	5.089108910891088	0.13528872580027498
te	rnd-4_family-3887#Unknown	33	0.0	0.0
te	rnd-4_family-3889#Unknown	375	75.5346534653466	1.3493834379291065
te	rnd-4_family-4385#LTR/Gypsy	1799	396.04950495049513	1.4748189643032057
te	rnd-4_family-4466#LTR/Gypsy	1840	4355.366336633665	15.85722794236711
te	rnd-4_family-465#Unknown	213	14.831683168316827	0.46647807707842925
te	rnd-4_family-488#Unknown	507	12.435643564356436	0.16431632315097064
te	rnd-4_family-502#Unknown	194	4.118811881188118	0.1422298096904652
te	rnd-4_family-508#Unknown	327	29.53465346534652	0.6050684789423926
te	rnd-4_family-5151#DNA/TcMar-Tc1	1637	695.7920792079209	2.847417849172243
te	rnd-4_family-526#Unknown	1009	417.6534653465346	2.772970982459645
te	rnd-4_family-555#Unknown	363	48.66336633663365	0.8980818621394593
te	rnd-4_family-5561#Unknown	1656	721.0792079207904	2.91704442053618
te	rnd-4_family-5660#LTR/Pao	6546	11780.782178217925	12.056424398534196
te	rnd-4_family-593#LINE/I	1156	431.5544554455454	2.500910630792924
te	rnd-4_family-595#Unknown	723	14.207920792079207	0.13164750478684104
te	rnd-4_family-6075#DNA/MULE-NOF	1476	1329.1584158415862	6.032686958593795
te	rnd-4_family-6333#Unknown	391	44.1782178217822	0.7569232349420746
te	rnd-4_family-6572#LTR/Gypsy	1683	556.2277227722781	2.214057607821038
te	rnd-4_family-6780#Unknown	767	3286.1782178217895	28.702263735356997
te	rnd-4_family-71#DNA/TcMar-Mariner	1293	1896.4851485148558	9.825876996789448
te	rnd-4_family-712#LINE/R1	9938	80727.06930692821	54.41775184796802
te	rnd-4_family-72#LINE/I-Jockey	1942	2370.5049504950493	8.177339768657372
te	rnd-4_family-738#DNA/TcMar-Mariner	515	695.3762376237612	9.045509183411793
te	rnd-4_family-74#LTR/Copia	3652	1058.405940594058	1.941520148774906
te	rnd-4_family-740#LTR/Copia	5383	2837.4455445544463	3.531210097055133
te	rnd-4_family-754#LINE/I-Jockey	323	460.57425742574225	9.552510863547308
te	rnd-4_family-758#Unknown	231	8.386138613861387	0.24320385727520255
te	rnd-4_family-76#LTR/Copia	1637	669.5346534653455	2.7399635320465925
te	rnd-4_family-792#LTR/Gypsy	1778	1495.0297029702956	5.632983337893598
te	rnd-4_family-81#DNA/MULE-MuDR	1832	592.8613861386135	2.167944189626118
te	rnd-4_family-89#Unknown	281	91.12871287128714	2.172547689124197
te	rnd-4_family-9015#LINE/R2-NeSL	4567	1437.1287128712838	2.1080701405435573
te	rnd-4_family-995#LTR/Pao	3552	2174.32673267327	4.10083457345174
te	rnd-1_family-12#Unknown	1953	1984.4653465346607	6.807092908466177
te	rnd-1_family-126#Unknown	1460	1950.78217821782	8.951098280524752
te	rnd-1_family-14#Unknown	2673	20628.86138613912	51.70073305690807
te	rnd-1_family-141#LTR/Pao	2339	1120.326732673268	3.208742593446423
te	rnd-1_family-147#RC/Helitron	1569	8672.564356435798	37.02925630092381
te	rnd-1_family-164#LTR/Gypsy	1781	3199.564356435645	12.035034306818241
te	rnd-1_family-179#DNA/hAT-hobo	1038	9666.653465346622	62.387732102263584
te	rnd-1_family-189#LTR/Gypsy	1696	1435.2871287128755	5.669350980817308
te	rnd-1_family-19#LINE/I-Jockey	4795	37404.35643564407	52.25814353030032
te	rnd-1_family-21#LINE/CR1	2918	16600.326732673304	38.11112338789603
te	rnd-1_family-215#LTR/Pao	2404	12700.118811881503	35.39107239901649
te	rnd-1_family-231#LTR/Pao	1589	2067.8613861386134	8.718021352598285
te	rnd-1_family-234#RC/Helitron	1272	39953.108910891184	210.41847554111604
te	rnd-1_family-24#RC/Helitron	1085	37044.25742574373	228.72390512261762
te	rnd-1_family-241#DNA/TcMar-Tc1	1993	4710.762376237637	15.834498057938756
te	rnd-1_family-247#RC/Helitron	1301	3330.425742574247	17.149160313723314
te	rnd-1_family-251#LTR/Gypsy	2511	1865.0495049504973	4.9758130330107475
te	rnd-1_family-258#LTR/Gypsy	2088	4823.633663366338	15.476196135623582
te	rnd-1_family-268#Unknown	296	3140.405940594078	71.07460932531309
te	rnd-1_family-273#LINE/I-Jockey	1648	1080.445544554453	4.392037884789786
te	rnd-1_family-274#LTR/Gypsy	1609	592.0000000000015	2.4648248546582767
te	rnd-1_family-275#Unknown	1697	1924.138613861386	7.595824376999245
te	rnd-1_family-278#LINE/I-Jockey	2653	11180.435643564446	28.232015131522
te	rnd-1_family-287#Unknown	1465	1606.1386138613902	7.344560296714265
te	rnd-1_family-303#LTR/Gypsy	1775	4061.3465346534604	15.328232948352193
te	rnd-1_family-319#LTR/Gypsy	2149	1778.2277227722773	5.54333803931854
te	rnd-1_family-330#LTR/Gypsy	1405	1359.5544554455441	6.482472532205324
te	rnd-1_family-334#LTR/Gypsy	1678	2062.772277227723	8.235305822632306
te	rnd-1_family-60#RC/Helitron	100	296.35643564356445	19.853394152621902
te	rnd-1_family-65#Unknown	3420	25402.1980198035	49.75830675519594
te	rnd-1_family-77#Unknown	457	1833.0198019801958	26.87022843643002
te	rnd-1_family-92#LTR/Gypsy	2877	4938.069306930696	11.498408171079815
te	rnd-3_family-1799#RC/Helitron	3070	9473.316831683327	20.672075806355114
te	rnd-3_family-362#RC/Helitron	1066	4109.801980198003	25.82760253701946
te	rnd-3_family-464#LTR/Gypsy	3319	4738.970297029729	9.565267859769467
te	rnd-3_family-929#LTR/Gypsy	3266	2300.7821782178235	4.7193232602923505
te	rnd-4_family-1072#LTR/Gypsy	2473	9335.158415842414	25.2882035109145
te	rnd-4_family-10789#Unknown	1091	1584.1881188118784	9.727526066728814
te	rnd-4_family-1320#LTR/Gypsy	3724	4338.069306930697	7.80381950340619
te	rnd-4_family-1324#LTR/Gypsy	3163	2928.435643564351	6.202358917655943
te	rnd-4_family-1409#LTR/Pao	1320	1296.9801980198001	6.582332496645684
te	rnd-4_family-1612#LTR/Pao	2077	2181.2772277227778	7.035496816970639
te	rnd-4_family-190#LINE/R1	2500	2875.3960396039543	7.7050961684266674
te	rnd-4_family-2120#Unknown	1614	2421.673267326733	10.051535695688496
te	rnd-4_family-2144#LTR/Gypsy	2653	4603.881188118818	11.6253827230351
te	rnd-4_family-2961#Unknown	1706	2026.475247524755	7.957610511128349
te	rnd-4_family-3298#LTR/Gypsy	2616	4425.544554455457	11.333117194002325
te	rnd-4_family-3918#Unknown	1428	1267.9504950495032	5.94832230218377
te	rnd-4_family-432#LTR/Gypsy	2599	16962.19801980209	43.72162061783715
te	rnd-4_family-452#Unknown	1553	2928.227722772262	12.63146707129861
te	rnd-4_family-5152#LINE/I-Jockey	3168	1612.8910891089088	3.4106744798420277
te	rnd-4_family-5173#LTR/Gypsy	1840	1679.6336633663325	6.115291298380002
te	rnd-4_family-5335#LTR/Pao	1812	963.3663366336602	3.561669974846046
te	rnd-4_family-5555#RC/Helitron	1841	7948.158415841631	28.922320075305688
te	rnd-4_family-568#LTR/Pao	5015	6732.465346534756	8.993393401584562
te	rnd-4_family-576#LINE/R1-LOA	3623	7028.881188118913	12.996854897642018
te	rnd-4_family-577#LINE/R1-LOA	3272	6460.683168316903	13.227736979100833
te	rnd-4_family-614#DNA/hAT-hobo	1043	12616.42574257457	81.0349613791467
te	rnd-4_family-68#DNA/TcMar-Tc1	1670	3165.2376237623675	12.697266945310616
te	rnd-4_family-744#DNA/TcMar-Tc1	1792	3476.5643564356437	12.996687299606387
te	rnd-4_family-75#DNA/CMC-Transib	1102	3819.3168316831516	23.217983290158283
te	rnd-4_family-7847#Unknown	1132	2350.465346534646	13.910022351163121
te	rnd-1_family-114#LTR/Pao	5184	2429.980198019799	3.140206033424786
te	rnd-1_family-119#LTR/Gypsy	4069	6610.594059406018	10.883615768020043
te	rnd-1_family-136#LTR/ERVK	3793	13553.980198019874	23.9389118825064
te	rnd-1_family-145#LTR/Pao	6135	7833.217821782211	8.553542907426703
te	rnd-1_family-153#LTR/Gypsy	3978	19035.435643564924	32.056672748958974
te	rnd-1_family-155#Unknown	4997	2657.8910891089054	3.5632659163110314
te	rnd-1_family-159#LTR/Gypsy	4415	1634.9207920792062	2.480769484625697
te	rnd-1_family-176#LTR/Copia	4403	6887.396039604025	10.47916728004329
te	rnd-1_family-208#DNA/P	4379	9874.881188118921	15.106968924219137
te	rnd-1_family-232#LINE/I-Jockey	3025	5416.316831683184	11.994967727845413
te	rnd-1_family-252#LTR/Gypsy	3532	414.3465346534655	0.7858929957101272
te	rnd-1_family-253#LINE/I-Jockey	4624	16840.089108911052	24.39759185923295
te	rnd-1_family-282#LTR/Pao	6097	26735.435643565248	29.37591968565383
te	rnd-1_family-288#LTR/Gypsy	3559	4481.257425742578	8.435140225529977
te	rnd-1_family-290#LINE/I-Jockey	2687	3906.7425742574133	9.740192293619756
te	rnd-1_family-90#LINE/I-Jockey	4806	11485.10891089116	16.00927826715512
te	rnd-3_family-159#LTR/Gypsy	4233	5352.445544554495	8.47079928042031
te	rnd-3_family-182#LTR/Pao	4084	5865.910891089141	9.622105845630095
te	rnd-4_family-1318#LTR/Gypsy	4868	12285.772277227727	16.907223497614087
te	rnd-4_family-1322#Unknown	3210	5185.811881188106	10.822612974805496
te	rnd-4_family-1420#LINE/R1	5441	9164.475247524892	11.283641480019625
te	rnd-4_family-2136#LTR/Gypsy	5418	5222.306930693081	6.457193402364728
te	rnd-4_family-4270#LTR/Gypsy	5182	4975.376237623779	6.432042731707708
te	rnd-4_family-4288#LTR/Gypsy	5638	7339.504950495137	8.720915896652764
te	rnd-4_family-717#LTR/Gypsy	4631	6160.0495049505425	8.91106934659474
te	rnd-4_family-719#LTR/Gypsy	3546	2740.1881188118723	5.176807901524962
te	rnd-4_family-736#LTR/Gypsy	4909	9248.524752475287	12.62117629685503
te	rnd-4_family-864#LTR/Gypsy	2883	2484.7227722772286	5.773693161499671
te	rnd-4_family-983#LINE/I-Jockey	2231	2154.2475247524767	6.468691421956888
te	rnd-1_family-102#LTR/Gypsy	7546	93962.41584157711	83.4176162853908
te	rnd-1_family-106#LTR/Gypsy	2702	2569.693069306929	6.371127708096569
te	rnd-1_family-115#LTR/Pao	3917	16692.732673267546	28.54922141955923
te	rnd-1_family-117#LTR/Pao	6197	38258.00990099111	41.358166863980514
te	rnd-1_family-124#LTR/Gypsy	5417	6483.128712871301	8.017633691662972
te	rnd-1_family-13#LTR/Gypsy	7495	34268.36633663481	30.629659279562794
te	rnd-1_family-138#LTR/Pao	8184	87813.4752475168	71.88130385212601
te	rnd-1_family-140#LTR/Gypsy	5550	6479.970297029728	7.821687022009991
te	rnd-1_family-146#LTR/Pao	6839	35201.35643564522	34.481583125388646
te	rnd-1_family-152#LTR/Pao	6675	22706.237623763336	22.788425005310064
te	rnd-1_family-162#LINE/I-Jockey	4772	28976.99009901126	40.67927830115793
te	rnd-1_family-168#RC/Helitron	5435	2752.485148514852	3.3927029619317683
te	rnd-1_family-188#LINE/R1-LOA	5390	55668.26732672902	69.18936438744055
te	rnd-1_family-222#LTR/Gypsy	5470	9035.237623762448	11.06554107318614
te	rnd-1_family-225#LTR/Gypsy	5897	5567.910891089141	6.3253061482769235
te	rnd-1_family-236#LTR/Gypsy	5176	1681.227722772278	2.1759688657839598
te	rnd-1_family-264#LTR/Gypsy	3342	5499.089108910986	11.023124527624288
te	rnd-1_family-280#LTR/Gypsy	4827	5528.4752475248215	7.672704503638635
te	rnd-1_family-299#RC/Helitron	7055	38928.633663367385	36.965156126685486
te	rnd-1_family-30#LTR/Pao	9149	45586.79207920647	33.37995959183911
te	rnd-1_family-305#LTR/Gypsy	4808	4415.54455445545	6.1523383884258545
te	rnd-1_family-310#LINE/I-Jockey	4243	8762.05940594129	13.834184507004384
te	rnd-1_family-311#LTR/Gypsy	6449	11860.702970297116	12.320787153027647
te	rnd-1_family-323#LTR/Gypsy	4925	5799.7326732674255	7.889003401255356
te	rnd-1_family-326#LINE/I-Jockey	4757	3126.029702970281	4.402307259367555
te	rnd-1_family-333#LTR/Gypsy	4659	1740.7425742574253	2.5030080294350947
te	rnd-1_family-335#LTR/Gypsy	5130	12529.039603960562	16.361413435584023
te	rnd-1_family-55#RC/Helitron	2683	75950.50495048684	189.64019574713527
te	rnd-1_family-82#LTR/Pao	4669	23737.425742575204	34.0588631246817
te	rnd-1_family-84#LTR/Gypsy	5264	9676.227722772359	12.314324736349828
te	rnd-4_family-1096#LTR/Pao	5542	4555.594059405946	5.506794861890027
te	rnd-4_family-1388#LTR/Gypsy	6279	10779.415841584294	11.500723046367506
te	rnd-4_family-1632#LINE/I	4932	50161.237623759305	68.13426532047247
te	rnd-4_family-1848#LTR/Gypsy	10177	12118.564356435723	7.9772242545602285
te	rnd-4_family-2110#LTR/Gypsy	5061	5202.6435643564655	6.886652005756835
te	rnd-4_family-2310#LINE/R1	4814	6080.7128712871845	8.46191800543575
te	rnd-4_family-2315#LTR/Gypsy	6077	14025.356435643762	15.461266740420198
te	rnd-4_family-2325#LTR/Gypsy	6839	6979.653465346588	6.836938275141327
te	rnd-4_family-2917#LTR/Gypsy	5369	14351.603960396125	17.907189906704932
te	rnd-4_family-2987#LTR/Gypsy	5152	12995.5049504952	16.89809341744468
te	rnd-4_family-3330#LTR/Gypsy	9318	19492.95049505009	14.014424742643147
te	rnd-4_family-3996#LTR/Gypsy	4201	4424.792079207939	7.056032760493231
te	rnd-4_family-67#LTR/Gypsy	10469	13520.435643564555	8.651788366245615
te	rnd-4_family-796#LTR/Gypsy	5888	9585.485148515021	10.906030284674921
